AircraftId,AircraftName,LiveryId,LiveryName
de510d3d-04f8-46e0-8d65-55b888f33129,Boeing 747-400,f40bd998-f933-4cb4-ac02-14fe774cd682,Air India
0d49ce9e-446a-4d12-b651-6983afdeeb40,Boeing 747-SCA,948c7d6d-b93e-44e4-8058-72e9fbccd16a,Shuttle Carrier
e94ec915-3368-4bcc-bc78-2c5ad3cfbabb,Boeing 747-AF1,efc62084-4078-4e64-878a-ea276dae2b61,Air Force One
9759c19f-8f18-40f5-80d1-03a272f98a3b,Boeing 747-8,91c85aae-5291-4557-8d22-5c15de9dbbc1,Generic
9759c19f-8f18-40f5-80d1-03a272f98a3b,Boeing 747-8,35662142-596c-468e-ade6-41d480e0a787,Air Bridge Cargo
9759c19f-8f18-40f5-80d1-03a272f98a3b,Boeing 747-8,eecb55e9-7afb-4511-9efa-26cb3f1858f1,Air China
9759c19f-8f18-40f5-80d1-03a272f98a3b,Boeing 747-8,da881bad-4b65-48c7-bf7e-afcffccec676,BBJ
9759c19f-8f18-40f5-80d1-03a272f98a3b,Boeing 747-8,66957431-291b-4631-a6e2-afd300cd7f08,Boeing
9759c19f-8f18-40f5-80d1-03a272f98a3b,Boeing 747-8,c411ae45-da02-4926-889e-d916b549c07d,Boeing Freight
9759c19f-8f18-40f5-80d1-03a272f98a3b,Boeing 747-8,319eff75-f177-47c6-bbcd-beb82d6d86a9,Cargolux
9759c19f-8f18-40f5-80d1-03a272f98a3b,Boeing 747-8,8fc7b30d-a63a-4a08-8dd0-15e9666b2801,Korean
9759c19f-8f18-40f5-80d1-03a272f98a3b,Boeing 747-8,13eda18c-f8ce-45b3-8a46-10e188b34618,Lufthansa
9759c19f-8f18-40f5-80d1-03a272f98a3b,Boeing 747-8,9352a1a7-5232-432b-945f-8b5576c1b074,Nippon Cargo
9759c19f-8f18-40f5-80d1-03a272f98a3b,Boeing 747-8,7ac6510b-6f2f-4705-a54d-3420f3ccbebf,Transaero
9759c19f-8f18-40f5-80d1-03a272f98a3b,Boeing 747-8,c22a0cf6-5dd8-4af7-8cf4-e0c219ef5e6d,Infinite Flight - 2015
9759c19f-8f18-40f5-80d1-03a272f98a3b,Boeing 747-8,a4084404-4469-4ed1-8d2b-8ac28cb1ca9d,Lufthansa - 2018
9759c19f-8f18-40f5-80d1-03a272f98a3b,Boeing 747-8,88e3c777-6dc9-4d49-9d59-0d91fdf0d471,Seattle Seahawks
c82da702-ea61-4399-921c-34f35f3ca5c4,Boeing 747-200,f2903494-41e5-4d0d-acb4-88001fb6a8e9,Generic
c82da702-ea61-4399-921c-34f35f3ca5c4,Boeing 747-200,b5e73279-8985-41b3-b812-7585e76c67b2,Air Canada
c82da702-ea61-4399-921c-34f35f3ca5c4,Boeing 747-200,88a4db7e-9879-43f3-ad28-a0cccb139424,Alitalia
c82da702-ea61-4399-921c-34f35f3ca5c4,Boeing 747-200,72e4a47f-1a7b-4d19-926e-3df058aae2d6,Iberia
c82da702-ea61-4399-921c-34f35f3ca5c4,Boeing 747-200,8ca22232-8898-41b7-bb70-251e56ce28d4,Iran Air
c82da702-ea61-4399-921c-34f35f3ca5c4,Boeing 747-200,83597480-327d-4c5e-9d4d-f0ab297ded90,Japan Airlines
c82da702-ea61-4399-921c-34f35f3ca5c4,Boeing 747-200,f7afb10c-f0de-4d13-b19e-d459db06b675,Northwest Airlines
c82da702-ea61-4399-921c-34f35f3ca5c4,Boeing 747-200,b756a9a2-9d69-42a3-bf8f-865067d6e848,Olympic
c82da702-ea61-4399-921c-34f35f3ca5c4,Boeing 747-200,8843e889-fb91-4d8f-9b3d-a0dde5517849,Pakistan Airlines
c82da702-ea61-4399-921c-34f35f3ca5c4,Boeing 747-200,7214f6fc-8486-4af4-a65c-be5bd5e8f91a,PAN AM
c82da702-ea61-4399-921c-34f35f3ca5c4,Boeing 747-200,d72f9b34-d2c9-4cb9-a551-714e005e8d22,SAS
c82da702-ea61-4399-921c-34f35f3ca5c4,Boeing 747-200,390a016b-28ca-4b96-8bca-c4f32f208e51,South African Airways
c82da702-ea61-4399-921c-34f35f3ca5c4,Boeing 747-200,88b2b8b8-1b26-4501-ac93-0b0719d9ce1a,KLM
c82da702-ea61-4399-921c-34f35f3ca5c4,Boeing 747-200,5fe2e9e5-4706-49c1-9282-502443401f73,Air Portugal
c82da702-ea61-4399-921c-34f35f3ca5c4,Boeing 747-200,6595d875-006f-45d9-a447-39278729cc2a,EAA 50th
3ee45d20-1984-4d95-a753-3696e35cdf77,Boeing 747-SOFIA,6321131f-ffeb-49eb-812d-03af2b4373f3,SOFIA
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,46f372d8-514a-4c27-bde8-f47621e1ec8c,Generic
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,3915fc88-b204-434e-91c4-f8fe33839be7,Yakutia Airlines
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,b6f317f2-798f-4c44-b0e1-06f9040b6ea8,Island Air
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,bfa777c3-f67f-479a-a84e-be735ee57239,Air Baltic
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,9df86614-4e61-4fd5-9d6a-be2d16cf6459,Air Berlin
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,b7606267-d23f-4c32-ac24-7682c80f89b8,Air Canada Jazz
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,ba0ccb32-2d36-440d-860a-8da77f2df134,ANA
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,6ef12bac-2400-4df7-bd7c-29bf0285e9a8,Austrian Airlines
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,975d54a0-cd56-4e91-acb5-77bcf879749b,Croatia Airlines
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,baac6199-7b86-479a-87ce-786f529b37a0,Ethiopian
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,b6928ea6-c366-468e-b96f-027ef4ee4001,Flybe
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,5f3c7446-ab70-4c26-b4ad-291e2090d50a,Horizon Air
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,9c581eb5-8f03-4bbc-8c15-55533d43ad0d,PAL Express
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,f4cf673d-406c-44d3-b5f6-d0e6e876616f,QantasLink
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,c2770ccd-90c2-47ef-b004-f77afe222070,SpiceJet
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,43dde638-c20b-4ed4-b2a6-40ef1de9764a,Tassili Algeria
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,860411bc-b75a-4c2e-8582-839b0069e9e6,WestJet Encore
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,c5892f6c-cb8a-45e3-a088-718921dda8d6,Infinite Flight - 2015
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,7bd10b7f-601c-439b-804d-4ddfbb9ffe5a,Lufthansa Regional
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,6531a74a-17f0-468f-b2d0-a08272afd9c6,United Express
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,a660a58d-f9ef-45f9-afb6-b3bd65b37889,Bombardier
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,5cfb4c00-c2c5-4e5d-8509-fa9eb3ba0144,Luxair
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,bac6ef32-6fd7-4afe-815d-c62328a7804a,Porter Airlines
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,9c34beeb-586a-41f0-9ee8-af60e45b6a11,SA Express
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,698f5afc-e046-4ca5-af19-9c05f3eeb834,Malev
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,3ea65429-db58-4a36-af24-735ef1cdd4f9,Wideroe
3098345e-1152-4441-96ec-40a71179a24f,Bombardier Dash 8-Q400,9cb884d0-1fde-434c-a1e9-53ab4c0640e0,Securite Civile
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,fe1a992f-16ef-4dac-b100-c838e710f489,Generic
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,e920e3ae-59a7-41d3-ad83-cbe53267efce,Aeromexico
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,126d80f1-5f27-4fbd-ab07-2fa9f4ddd23c,Air Austral
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,e992fb45-c10b-4908-8a6f-cb1b3bb56806,Air India
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,a6b6dfb8-1a54-45d3-8a9a-ea336e49add0,Avianca
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,3d7f402d-8272-47b1-9c16-f012b4e0db50,Azerbaijan Airlines
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,536c7412-1341-46b7-a1ac-d479ef24bf63,Boeing House
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,c955ea58-3084-465c-a72e-f8dae47a445b,China Southern
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,6b9a33bb-a8d8-491b-af79-e1b6fbdad079,Delta Air Lines
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,eca9dc2f-b1db-4010-8cae-a5b7741c1bd2,Ethiopian
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,f3b11463-634f-43c0-867b-39bc991376c6,JetStar
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,95e854f5-598e-48a3-a118-2105f76ebc97,LOT Polish Airlines
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,39295c5c-eb18-4bae-acbc-27f3d708c67e,Oman Air
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,a3e4e9cd-3a91-4558-ad19-91dd5e3f8e79,Qatar Airways
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,7d08852a-46a0-4393-80ab-cdca668e91ac,Royal Air Maroc
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,a352c5e2-e02a-480f-b01b-96f67ea7c261,Royal Jordanian
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,c3f53407-a8c2-4c04-9969-a604dd57e543,TUI
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,6b3344a7-15a0-4af7-831e-50ee50fbcb41,Xiamen Air
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,eade910a-5e64-4551-a734-0521e0fc5ed3,Kenya Airways
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,ab1d4246-5e8b-46d4-8911-1ca7e9ac1c33,Infinite Flight - 2016
c1ae3647-f56a-4dc4-9007-cc8b1a2697a5,Boeing 787-8,cd494c39-5ca5-459a-b894-b375f6eabe9f,Thai Airways
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,03b2e31d-2be0-4b96-9058-0e7c920de722,Air Canada
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,8874908d-e03a-4f39-aedd-2792103dd1f7,Air China
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,f4c8c41b-0e39-4c56-a984-c630f99a2a96,Air Europa
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,821016ad-cbeb-44c7-9a56-823732c71498,Air New Zealand
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,27d9aebc-a139-4671-9e0f-a8407abe8387,Air Tahiti Nui
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,382430d1-7485-41ca-b732-9fa8595ea054,American Airlines
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,29c954e2-b2c8-4784-85b9-5f8f8d4d215d,British Airways
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,20658961-d100-4a31-9660-ac65d95b7225,Generic
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,13230bd7-1f77-4005-a1f2-f0e65e5f7551,Japan Airlines
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,ca30b4a7-10fc-4a23-a00e-e56862db9975,KLM
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,82f96a77-e15e-410e-8fa8-7de5c9120abf,LATAM
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,9f441fd1-471a-4c10-a335-c41de3e4cca0,Norwegian Air Shuttle
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,8887a4aa-4043-4c29-a9a8-2d4269d5daf2,Qantas
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,dad996b6-3660-484d-934c-a932fc8fcf34,Saudia
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,9318aaee-cc1d-43c2-9acb-bebb247de74f,Scoot
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,47707e19-632d-4ff4-be8a-488e60f00012,TUI
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,e4441cbb-58df-4b4b-b9ef-81a2037d657d,United Airlines
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,18857934-9d28-4479-91b2-6b5befc632a9,Vietnam Airlines
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,9d4be727-5538-403a-a520-abd4a8cc0cfa,Virgin Atlantic Airways
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,7458968e-86a2-4fc8-98c2-f8438204e08b,Turkish Airlines
0c039044-1a57-48db-99c1-7570a6bf2b00,Boeing 787-9,e7c74edf-b171-4966-b8f1-1e4743a0755f,WestJet
61084cae-8aac-4da4-a7df-396ec6d9c870,Boeing 787-10,4ddfdfe0-4777-47f7-bcde-65d8d39cfe7b,ANA
61084cae-8aac-4da4-a7df-396ec6d9c870,Boeing 787-10,e58cd012-3e91-4f51-87ed-d2523584b16a,Air France
61084cae-8aac-4da4-a7df-396ec6d9c870,Boeing 787-10,94652613-16a5-4285-ab2e-700714c09cf5,Boeing
61084cae-8aac-4da4-a7df-396ec6d9c870,Boeing 787-10,3ad0777a-2a57-4346-9e56-8f428c6ae893,British Airways
61084cae-8aac-4da4-a7df-396ec6d9c870,Boeing 787-10,3c79b737-832a-4932-b7e7-7cfaa6169772,El Al Airlines
61084cae-8aac-4da4-a7df-396ec6d9c870,Boeing 787-10,635a3906-b726-4625-a020-9eb578c6713b,EVA
61084cae-8aac-4da4-a7df-396ec6d9c870,Boeing 787-10,f100eb35-a2c2-48a5-8e67-822edaf88355,Etihad Airways
61084cae-8aac-4da4-a7df-396ec6d9c870,Boeing 787-10,b6974a9a-dba3-40b6-b3cc-0f987416ec1e,Generic
61084cae-8aac-4da4-a7df-396ec6d9c870,Boeing 787-10,655dd8b9-c633-4e93-b55d-f52cbb827939,KLM
61084cae-8aac-4da4-a7df-396ec6d9c870,Boeing 787-10,3a4884a2-f89f-4b94-b74b-d113a5353367,Singapore Airlines
61084cae-8aac-4da4-a7df-396ec6d9c870,Boeing 787-10,a67495ce-5e3d-4b5c-bb53-bcda21d1e61d,United Airlines
7b6e1658-42ab-4fc3-81ec-706445346d46,C-130H,72f18800-97b8-4152-b0da-6af614cccd72,Blue Angels Fat Albert
7b6e1658-42ab-4fc3-81ec-706445346d46,C-130H,06681547-4722-4c53-bdcf-41f485aeeaa5,Royal Netherland Air Force
7b6e1658-42ab-4fc3-81ec-706445346d46,C-130H,7340eb5f-ea27-470b-b532-441f5cf11036,US Navy
7b6e1658-42ab-4fc3-81ec-706445346d46,C-130H,0346d847-8a71-4ef1-98f7-9b2fdea473df,Egypt Air Force
7b6e1658-42ab-4fc3-81ec-706445346d46,C-130H,05d1c28e-3da9-4d62-a3dd-90da1e612149,Belgian Air Component
33d26fc7-ae7d-4c5d-9e0d-d6cba93d4913,C-130J,596303af-645e-45e3-b505-63967258cb51,RAF
33d26fc7-ae7d-4c5d-9e0d-d6cba93d4913,C-130J,8aec783c-c71d-4313-b9c9-e0ce2dcc8c9f,USAF - Moody AFB
33d26fc7-ae7d-4c5d-9e0d-d6cba93d4913,C-130J,a0d40992-596f-4e62-932e-2de7fad2eb54,USCG
33d26fc7-ae7d-4c5d-9e0d-d6cba93d4913,C-130J,13abd66e-f77e-4d2a-89d1-dfdcc2ec020b,RAF - 50 Years Anniversary
33d26fc7-ae7d-4c5d-9e0d-d6cba93d4913,C-130J,85a3a6d5-47df-495f-95fd-9c2d7078e0b8,USAF - Hurricane Hunter
e0e1900e-0e63-4700-b508-5e2efe120ce5,C-130J-30,4f87bfdb-5ca7-4242-a1c6-21d712b16d3f,Indian Air Force
e0e1900e-0e63-4700-b508-5e2efe120ce5,C-130J-30,60e5784c-3c9e-4fe1-9d39-668f974b102e,Royal Air Force of Oman
e0e1900e-0e63-4700-b508-5e2efe120ce5,C-130J-30,5c3c6a2f-9b5a-4273-9dfb-e4d33d75a8c5,USAF Little Rock AFB
e0e1900e-0e63-4700-b508-5e2efe120ce5,C-130J-30,baa565de-9424-40e7-9ad0-73b07dcdaea1,Royal Danish Air Force
e0e1900e-0e63-4700-b508-5e2efe120ce5,C-130J-30,082f5a75-f188-41f9-bf84-329a143ce7a5,Royal Canadian Air Force
876b428a-3ee2-46cd-9d8c-2c59424dfcb5,AC-130,3fa84232-6e91-49a5-a2ee-47fa5cdc9497,AC-130
b1e726b0-be58-4a9b-88e5-e40bc40a1f9a,MD-11,d46f09cf-dc10-4eeb-a7c9-f6d0d9248e4e,Generic
b1e726b0-be58-4a9b-88e5-e40bc40a1f9a,MD-11,2b831377-5c3e-4854-818b-00aa9b15cde1,Alitalia
b1e726b0-be58-4a9b-88e5-e40bc40a1f9a,MD-11,9dadabe8-4cc5-4943-aff8-93150e1f8e1e,American Airlines
b1e726b0-be58-4a9b-88e5-e40bc40a1f9a,MD-11,7935b030-3496-4e43-bcc1-711332cef69d,China Airlines
b1e726b0-be58-4a9b-88e5-e40bc40a1f9a,MD-11,967d052e-0380-4bed-83ac-21103af4b288,Delta Air Lines
b1e726b0-be58-4a9b-88e5-e40bc40a1f9a,MD-11,5be48866-b118-4970-ab90-7cc37a2d31d6,Garuda Indonesia
b1e726b0-be58-4a9b-88e5-e40bc40a1f9a,MD-11,26f624fc-c688-4f65-9a0c-48e54c2edc33,Japan Airlines
b1e726b0-be58-4a9b-88e5-e40bc40a1f9a,MD-11,f33661b4-4917-4712-adc7-170df885d592,KLM
b1e726b0-be58-4a9b-88e5-e40bc40a1f9a,MD-11,035e5536-708b-4949-bb57-afce2a17f067,Malaysia Airlines
b1e726b0-be58-4a9b-88e5-e40bc40a1f9a,MD-11,7ceb8d50-446a-4159-b54c-305348caad60,Swiss
b1e726b0-be58-4a9b-88e5-e40bc40a1f9a,MD-11,68ec63be-5e72-4a22-a0a2-c06fde412b81,Thai International Airways
b1e726b0-be58-4a9b-88e5-e40bc40a1f9a,MD-11,c097f219-f054-4b56-939e-44182ec3f1a6,Infinite Flight - Retro
b1e726b0-be58-4a9b-88e5-e40bc40a1f9a,MD-11,a31b32c7-3c5e-4085-9451-9f5c1765caf1,Philippine Airlines
b1e726b0-be58-4a9b-88e5-e40bc40a1f9a,MD-11,622f9a71-f78f-4682-83b1-5471df2dba60,Private
3f78766a-30c8-4d65-95ae-ebc2fb758aac,MD-11F,49d08a50-3179-422a-b33a-a7c91628de75,Generic
3f78766a-30c8-4d65-95ae-ebc2fb758aac,MD-11F,bc979e7b-957e-4f75-bed8-cb7334671693,Aeroflot Cargo
3f78766a-30c8-4d65-95ae-ebc2fb758aac,MD-11F,291750c3-82fd-4406-99a2-3b01572e762f,Centurion Air Cargo
3f78766a-30c8-4d65-95ae-ebc2fb758aac,MD-11F,256df05e-c0b8-41b2-81a5-ed27c72f450b,Ethiopian Airlines
3f78766a-30c8-4d65-95ae-ebc2fb758aac,MD-11F,f7a85def-8298-45dc-a954-d0b9d4043cd8,Fedex
3f78766a-30c8-4d65-95ae-ebc2fb758aac,MD-11F,7bbe5ebf-e369-4d8f-81f5-d9931e82ca7a,Lufthansa Cargo
3f78766a-30c8-4d65-95ae-ebc2fb758aac,MD-11F,eeda026b-d60e-4930-9aba-fcd8b754dd3d,Martinair Cargo
3f78766a-30c8-4d65-95ae-ebc2fb758aac,MD-11F,5f025448-0483-4d74-b5de-91f5054e4e01,Saudia
3f78766a-30c8-4d65-95ae-ebc2fb758aac,MD-11F,541c7f4c-e0ab-4ad8-81a7-45c3127a2194,UPS
3f78766a-30c8-4d65-95ae-ebc2fb758aac,MD-11F,b6c4c11d-5e82-4ddc-a925-17a2e63d6964,VARIG LOG
3f78766a-30c8-4d65-95ae-ebc2fb758aac,MD-11F,74f624d7-e1f6-477a-8d85-1d099a5108ca,World Airways
693c3fab-307d-4467-aa40-0a4d569841a9,DC-10,33458643-bc06-4423-ba37-5cbee16a1b6b,Air France
693c3fab-307d-4467-aa40-0a4d569841a9,DC-10,407757d7-5a8b-4dd8-859a-f51e9801c87a,Air New Zealand
693c3fab-307d-4467-aa40-0a4d569841a9,DC-10,d8935bb9-8b90-4f2f-9ffc-ac38747c0f5b,Avensa
693c3fab-307d-4467-aa40-0a4d569841a9,DC-10,d042d444-bfb1-4878-95e1-13067dc5a62c,British Airways
693c3fab-307d-4467-aa40-0a4d569841a9,DC-10,c23815db-d9c5-4059-99de-e663803eea06,Canadian Airlines International
693c3fab-307d-4467-aa40-0a4d569841a9,DC-10,3663e3bf-7286-46e2-b869-4b1e1f2c99db,Condor
693c3fab-307d-4467-aa40-0a4d569841a9,DC-10,95770e58-769a-4b07-b382-abb3efde5da3,Continental Airlines
693c3fab-307d-4467-aa40-0a4d569841a9,DC-10,4f781f83-cc1f-45fc-958d-5fae07e72b64,Generic
693c3fab-307d-4467-aa40-0a4d569841a9,DC-10,a5745af6-ea0e-402f-80c5-fac35783420c,Monarch Airlines
693c3fab-307d-4467-aa40-0a4d569841a9,DC-10,3b711c68-280a-469a-98a2-54595192aca4,Northwest Airlines
693c3fab-307d-4467-aa40-0a4d569841a9,DC-10,4261d0b6-a0a5-4a09-b583-e8cc3b605a2e,Pakistan International Airlines
693c3fab-307d-4467-aa40-0a4d569841a9,DC-10,d8f3fd4f-1766-4980-bda2-c4608ac7e93d,Singapore Airlines
693c3fab-307d-4467-aa40-0a4d569841a9,DC-10,870ec5dd-1152-4d99-a398-8578ee4af99d,National Airlines
693c3fab-307d-4467-aa40-0a4d569841a9,DC-10,cf637540-e775-40b8-a2d0-28807ab75583,Omni Air International
e59fa7b4-b708-4480-aebd-26659a4f312b,DC-10F,e5e45b80-5496-43a6-aeda-8ded9bee3286,Generic
e59fa7b4-b708-4480-aebd-26659a4f312b,DC-10F,a1cc0a72-39a9-488a-80e1-ca3c6460673d,10 Air Tanker Carrier
e59fa7b4-b708-4480-aebd-26659a4f312b,DC-10F,d8ed15e3-522d-44c8-9324-42d93961d726,KC-10 Extender USAF
e59fa7b4-b708-4480-aebd-26659a4f312b,DC-10F,9508c65e-2992-4759-b382-3c0e75c24923,KDC-10 Royal Netherlands Air Force
e59fa7b4-b708-4480-aebd-26659a4f312b,DC-10F,c245a1e6-2619-4b05-b200-7f5c27cad98c,Arrow Air
e59fa7b4-b708-4480-aebd-26659a4f312b,DC-10F,8adca00c-46c6-45af-85a0-dc5dadb2de03,Avient
e59fa7b4-b708-4480-aebd-26659a4f312b,DC-10F,2c9e7c94-ecc5-48f7-a2c1-c5e31b1dffc9,DAS Air Cargo
e59fa7b4-b708-4480-aebd-26659a4f312b,DC-10F,e281cd76-dff2-4ca9-8e54-93539a727650,Emery Worldwide
e59fa7b4-b708-4480-aebd-26659a4f312b,DC-10F,4f62a437-cc2e-4a97-901f-9c12a2c1ad17,Fedex
e59fa7b4-b708-4480-aebd-26659a4f312b,DC-10F,1d22a74a-9085-4de6-a844-f9989cdb0bb1,Gemini Air Cargo
e59fa7b4-b708-4480-aebd-26659a4f312b,DC-10F,d4ede23f-6ac0-4d18-bd1d-37c1871c3791,Kelowna Flightcraft Air Charter
e59fa7b4-b708-4480-aebd-26659a4f312b,DC-10F,0e93fcc8-f9e6-46e8-8189-7eb899cc591b,Solar Cargo
24364e52-3788-487f-9f98-00f38b1f459c,CRJ-200,ec160f7e-1b3e-4f5f-b471-09e6fd01be35,Generic
24364e52-3788-487f-9f98-00f38b1f459c,CRJ-200,284be6de-0020-453e-a08b-bb8f8d7f5ae1,Air Canada Express
24364e52-3788-487f-9f98-00f38b1f459c,CRJ-200,c995fa38-1c38-444b-a45d-af1eccef99bd,American Eagle
24364e52-3788-487f-9f98-00f38b1f459c,CRJ-200,4f17ca20-2ff5-415b-bba0-e5b6d844d78f,Aruba Airlines
24364e52-3788-487f-9f98-00f38b1f459c,CRJ-200,552a0644-67ab-4265-b731-d6582205cbb2,Belavia Belarusian Airlines
24364e52-3788-487f-9f98-00f38b1f459c,CRJ-200,37e662c3-4750-4a66-b510-5e3bb136ac54,Delta Air Lines
24364e52-3788-487f-9f98-00f38b1f459c,CRJ-200,617d4033-1628-41c5-b451-ae9bc1c8c0b6,J-Air
24364e52-3788-487f-9f98-00f38b1f459c,CRJ-200,902a8ed7-564e-414a-bad8-2ea847279c5c,Kendell Airlines
24364e52-3788-487f-9f98-00f38b1f459c,CRJ-200,7c720bad-6a9d-4480-9353-c488d202508d,MexicanaLink
24364e52-3788-487f-9f98-00f38b1f459c,CRJ-200,310e269e-1d37-42b2-9bf5-ab3224445d23,Northwest Airlines
24364e52-3788-487f-9f98-00f38b1f459c,CRJ-200,11c67791-d66a-48a4-ad5a-48dac60936e0,South African Express
24364e52-3788-487f-9f98-00f38b1f459c,CRJ-200,92fb0822-f2f9-480d-a94b-c071a686a441,United Express - Old
24364e52-3788-487f-9f98-00f38b1f459c,CRJ-200,b23e7ac2-9cda-44bc-a73a-5bb761693250,UTair Aviation
24364e52-3788-487f-9f98-00f38b1f459c,CRJ-200,f6eca7cc-75c6-462a-bb2f-2be5efb94859,Infinite Flight - 2018
8f34680a-a4ad-4f21-91e9-3a932ab03ca4,CRJ-700,bc18746a-80d4-47fe-b6d2-087bddd88e54,Generic
8f34680a-a4ad-4f21-91e9-3a932ab03ca4,CRJ-700,5fdecc98-313b-4b6e-a383-8e6fdfda6062,Adria Airways
8f34680a-a4ad-4f21-91e9-3a932ab03ca4,CRJ-700,97b096a5-2d27-48eb-92b2-7151346c311b,Alaska Airlines
8f34680a-a4ad-4f21-91e9-3a932ab03ca4,CRJ-700,19dafc50-f0f3-45fa-b065-914f9590d238,American Eagle
8f34680a-a4ad-4f21-91e9-3a932ab03ca4,CRJ-700,e372da9a-a9a4-4d58-9f0c-1d1119263744,British Airways
8f34680a-a4ad-4f21-91e9-3a932ab03ca4,CRJ-700,c041b986-73ca-4a7f-9b51-dab38e119353,Delta Air Lines
8f34680a-a4ad-4f21-91e9-3a932ab03ca4,CRJ-700,9f901e23-3700-4482-9e6c-b7f79e2389ba,Frontier
8f34680a-a4ad-4f21-91e9-3a932ab03ca4,CRJ-700,11c3bf04-2450-4993-a68f-847a39be5817,HOP!
